scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-02-08T00:13:42.164962+08:00,12,,,68,0,0,2026-02-07 23:51:01,
2026-02-08T00:13:42.164962+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,3,2,,2026-02-06 14:09:02,OPEN
2026-02-08T00:13:42.164962+08:00,30,Telford Plaza D Carpark,Kwun Tong District,63,,,2026-02-07 23:53:00,OPEN
2026-02-08T00:13:42.164962+08:00,31,Telford Plaza I Carpark,Kwun Tong District,158,,,2026-02-08 00:03:30,OPEN
2026-02-08T00:13:42.164962+08:00,32,Telford Plaza II Carpark,Kwun Tong District,75,,,2026-02-08 00:11:00,OPEN
2026-02-08T00:13:42.164962+08:00,38,Domain Carpark,Kwun Tong District,105,,,2026-02-07 22:24:01,OPEN
2026-02-08T00:13:42.164962+08:00,75,Landmark East Carpark,Kwun Tong District,50,,,2026-02-08 00:11:22,OPEN
2026-02-08T00:13:42.164962+08:00,77,Kingston International Center,Kwun Tong District,90,,,2026-02-07 22:55:12,OPEN
2026-02-08T00:13:42.164962+08:00,78,Stelux House,Wong Tai Sin District,7,,,2026-02-06 16:41:40,OPEN
2026-02-08T00:13:42.164962+08:00,81,Manulife Place,Kwun Tong District,76,3,5,2026-02-02 18:45:33,OPEN
2026-02-08T00:13:42.164962+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,12,,24,2026-02-06 11:33:32,OPEN
2026-02-08T00:13:42.164962+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,3,,,2026-02-08 00:03:30,OPEN
2026-02-08T00:13:42.164962+08:00,100,Prosperity Place Car Park,Kwun Tong District,22,,,2026-02-07 23:53:00,OPEN
2026-02-08T00:13:42.164962+08:00,101,Prosperity Center Car Park,Kwun Tong District,64,,,2026-02-07 23:25:00,OPEN
2026-02-08T00:13:42.164962+08:00,102,Scramble Hill,Kwun Tong District,144,,,2026-02-07 22:46:50,OPEN
2026-02-08T00:13:42.164962+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,44,,,2026-02-07 23:56:51,OPEN
2026-02-08T00:13:42.164962+08:00,104,AIRSIDE,Wong Tai Sin District,701,75,,2026-02-08 00:10:02,OPEN
2026-02-08T00:13:42.164962+08:00,117,Kai Ching Estate Car Park,Kowloon City District,19,,,2026-02-08 00:06:30,OPEN
2026-02-08T00:13:42.164962+08:00,118,Tak Long Estate Carpark A,Kowloon City District,25,,,2026-02-08 00:05:00,OPEN
2026-02-08T00:13:42.164962+08:00,119,Tak Long Estate Carpark B,Kowloon City District,2,,,2026-02-08 00:05:00,OPEN
2026-02-08T00:13:42.164962+08:00,123,KTR350 Car Park,Kwun Tong District,75,,,2026-02-07 23:51:30,OPEN
2026-02-08T00:13:42.164962+08:00,124,Stadium Carpark,Kowloon City District,290,34,,2026-02-02 23:01:01,OPEN
2026-02-08T00:13:42.164962+08:00,125,Arena Carpark,Kowloon City District,204,9,,2026-02-03 06:03:51,OPEN
2026-02-08T00:13:42.164962+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,32,,,2026-02-08 00:01:20,OPEN
2026-02-08T00:13:42.164962+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-02-08 00:11:02,CLOSED
2026-02-08T00:13:42.164962+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-02-08 00:11:02,OPEN
2026-02-08T00:13:42.164962+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-02-08 00:11:02,CLOSED
2026-02-08T00:13:42.164962+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-02-08 00:11:02,OPEN
2026-02-08T00:13:42.164962+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-02-08 00:11:02,OPEN
2026-02-08T00:13:42.164962+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,235,,,2026-02-08 00:10:15,OPEN
2026-02-08T00:13:42.164962+08:00,tdcp10,Aberdeen Car Park,Southern,30,5,,2026-02-08 00:10:12,OPEN
2026-02-08T00:13:42.164962+08:00,tdcp11,Tin Hau Car Park,Wan Chai,190,0,,2026-02-08 00:10:12,OPEN
2026-02-08T00:13:42.164962+08:00,tdcp12,Sheung Fung Street Car Park,Wong Tai Sin,64,0,,2026-02-08 00:10:12,OPEN
