scraped_at,carpark_id,guest_available,guest_display,guest_total,is_capped,monthly_available,monthly_total,total_available,total_capacity,last_update
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000020,10,10+,62,1,0,0,10,62,2026-01-29T03:15:34Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000001,10,10+,47,1,0,0,10,47,2026-01-29T03:15:20Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000013b,10,10+,34,1,1,1,11,35,2026-01-29T03:15:26Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000194,0,0,46,0,0,0,0,46,2026-01-29T03:15:35Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001a7,0,0,10,0,0,0,0,10,2026-01-29T03:15:28Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001b7,9,9,20,0,1,1,10,21,2026-01-29T03:15:36Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000ab,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234120Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000125,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234145Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000011f,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234159Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000116,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234171Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000115,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234174Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000114,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234177Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000112,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234179Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000111,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234183Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000110,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234190Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000010e,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234195Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000010d,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234199Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000108,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234205Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000104,0,-,0,0,18,18,18,18,2026-01-28T19:16:23.234213Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000100,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234221Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000fb,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234228Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000f9,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234231Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000f7,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234236Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000f6,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234239Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000e9,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234250Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000e5,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234253Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000ca,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234277Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000bf,0,-,0,0,69,69,69,69,2026-01-28T19:16:23.234293Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000be,0,-,0,0,74,74,74,74,2026-01-28T19:16:23.234296Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000bd,0,-,0,0,1932,1932,1932,1932,2026-01-28T19:16:23.234300Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000b5,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234308Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000aa,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234321Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000a8,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234325Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000a5,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234331Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000a3,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234335Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000a2,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234338Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000a1,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234342Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000000a0,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234346Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000009f,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234349Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000009e,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234351Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000009d,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234357Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000009c,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234359Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000009b,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234363Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000009a,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234368Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000099,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234372Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000098,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234376Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000097,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234380Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000096,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234384Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000095,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234387Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000094,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234391Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000093,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234394Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000092,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234398Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000091,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234403Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000081,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234407Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000080,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234412Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000007c,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234417Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000007b,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234420Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000073,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234431Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000072,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234434Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000067,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234441Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000066,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234443Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000064,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234448Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000062,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234450Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000061,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234453Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000005e,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234458Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000001e,0,-,0,0,1,1,1,1,2026-01-28T19:16:23.234466Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000001c,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234469Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000001a,0,-,0,0,239,239,239,239,2026-01-28T19:16:23.234473Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000019,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234476Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000018,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234479Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000017,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234483Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000015,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234486Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000014,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234490Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000012,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234493Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000000a,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234501Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000009,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234505Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000003,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234511Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000012e,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234718Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000012f,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234724Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000130,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234729Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000132,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234734Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000005,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234757Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000013f,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234765Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000141,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234770Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000146,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234777Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000082,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234815Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000086,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234820Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000087,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234826Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000088,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234828Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000008b,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234833Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000008d,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234837Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000008e,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234841Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000136,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234847Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000137,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234850Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000032,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234854Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000140,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234862Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000142,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234868Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000143,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234873Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000144,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234879Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000145,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234883Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000148,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234894Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000151,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234925Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000015c,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234978Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000015d,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234982Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000015e,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234988Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000015f,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234994Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000160,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.234997Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000161,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235001Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000162,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235003Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000163,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235007Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000164,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235012Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000168,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235019Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000165,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235021Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000169,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235027Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000016a,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235031Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000016b,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235035Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000016c,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235039Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000166,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235042Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000167,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235047Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000159,0,-,0,0,3,3,3,3,2026-01-28T19:16:23.235054Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000015a,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235063Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000016f,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235072Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000174,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235080Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000018e,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235104Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000195,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235115Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000192,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235147Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000193,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235149Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000173,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235155Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-00000000018f,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235165Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001a5,0,-,0,0,950,950,950,950,2026-01-28T19:16:23.235206Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-000000000147,0,-,0,0,7,7,7,7,2026-01-28T19:16:23.235316Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001c0,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235338Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001c2,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235344Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001c5,0,-,0,0,10,10,10,10,2026-01-28T19:16:23.235352Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001c8,0,-,0,0,7,7,7,7,2026-01-28T19:16:23.235362Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001c9,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235378Z
2026-01-29T03:16:22.585092+00:00,00000000-0000-0000-0000000001cc,0,-,0,0,0,0,0,0,2026-01-28T19:16:23.235385Z
