scraped_at,park_id,name,district,private_car_vacancy,motorcycle_vacancy,lgv_vacancy,last_update,opening_status
2026-03-09T00:13:11.100383+08:00,12,Amoy Plaza,Kwun Tong District,1,0,0,2026-03-08 18:42:45,OPEN
2026-03-09T00:13:11.100383+08:00,27,Yau Lai Shopping Centre Carpark,Kwun Tong District,4,2,,2026-03-08 22:05:27,OPEN
2026-03-09T00:13:11.100383+08:00,30,Telford Plaza D Carpark,Kwun Tong District,59,,,2026-03-08 23:46:40,OPEN
2026-03-09T00:13:11.100383+08:00,31,Telford Plaza I Carpark,Kwun Tong District,127,,,2026-03-08 23:42:10,OPEN
2026-03-09T00:13:11.100383+08:00,32,Telford Plaza II Carpark,Kwun Tong District,89,,,2026-03-08 23:16:40,OPEN
2026-03-09T00:13:11.100383+08:00,37,Manhattan Place Carpark,Kwun Tong District,45,,,2026-03-08 21:11:01,OPEN
2026-03-09T00:13:11.100383+08:00,38,Domain Carpark,Kwun Tong District,127,,,2026-03-08 22:05:37,OPEN
2026-03-09T00:13:11.100383+08:00,75,Landmark East Carpark,Kwun Tong District,49,,,2026-03-09 00:08:34,OPEN
2026-03-09T00:13:11.100383+08:00,77,Kingston International Center,Kwun Tong District,93,,,2026-03-08 23:14:00,OPEN
2026-03-09T00:13:11.100383+08:00,78,Stelux House,Wong Tai Sin District,11,,,2026-03-06 17:57:44,OPEN
2026-03-09T00:13:11.100383+08:00,81,Manulife Place,Kwun Tong District,73,3,5,2026-03-05 13:34:26,OPEN
2026-03-09T00:13:11.100383+08:00,88,"Public Vehicle Parking, 8 Yan Yue Wai, Yau Tong",Kwun Tong District,49,,22,2026-03-06 11:40:06,OPEN
2026-03-09T00:13:11.100383+08:00,93,Hong Ning Road Park Car Park,Kwun Tong District,1,,,2026-03-09 00:04:40,OPEN
2026-03-09T00:13:11.100383+08:00,100,Prosperity Place Car Park,Kwun Tong District,27,,,2026-03-08 23:52:50,OPEN
2026-03-09T00:13:11.100383+08:00,101,Prosperity Center Car Park,Kwun Tong District,68,,,2026-03-08 23:59:01,OPEN
2026-03-09T00:13:11.100383+08:00,102,Scramble Hill,Kwun Tong District,148,,,2026-03-08 23:07:31,OPEN
2026-03-09T00:13:11.100383+08:00,103,One Sky Parc (Wilson Parking),Kwun Tong District,41,,,2026-03-08 23:08:50,OPEN
2026-03-09T00:13:11.100383+08:00,104,AIRSIDE,Wong Tai Sin District,643,78,,2026-03-09 00:08:00,OPEN
2026-03-09T00:13:11.100383+08:00,117,Kai Ching Estate Car Park,Kowloon City District,22,,,2026-03-09 00:05:30,OPEN
2026-03-09T00:13:11.100383+08:00,118,Tak Long Estate Carpark A,Kowloon City District,24,,,2026-03-09 00:03:30,OPEN
2026-03-09T00:13:11.100383+08:00,119,Tak Long Estate Carpark B,Kowloon City District,2,,,2026-03-09 00:04:40,OPEN
2026-03-09T00:13:11.100383+08:00,123,KTR350 Car Park,Kwun Tong District,63,,,2026-03-08 23:08:00,OPEN
2026-03-09T00:13:11.100383+08:00,124,Stadium Carpark,Kowloon City District,211,12,,2026-03-08 23:20:30,OPEN
2026-03-09T00:13:11.100383+08:00,125,Arena Carpark,Kowloon City District,208,9,,2026-03-08 23:53:51,OPEN
2026-03-09T00:13:11.100383+08:00,128,The Burrow (Wilson Parking),Wong Tai Sin District,40,,,2026-03-09 00:04:40,OPEN
2026-03-09T00:13:11.100383+08:00,tdc166p1,Phase 1 Carpark of Tin Ching Estate,Yuen Long,-1,,,2026-03-09 00:11:02,CLOSED
2026-03-09T00:13:11.100383+08:00,tdc6p11,Cheung Shan Estate Carpark,Tsuen Wan,-1,,,2026-03-09 00:11:02,OPEN
2026-03-09T00:13:11.100383+08:00,tdc245p1,Hong Wah Court Car Park,Kwun Tong,-1,,,2026-03-09 00:11:02,CLOSED
2026-03-09T00:13:11.100383+08:00,tdc6p8,Kwai Shing West Shopping Centre Car Park,Kwai Tsing,-1,,,2026-03-09 00:11:02,OPEN
2026-03-09T00:13:11.100383+08:00,tdc6p9,Lai King Estate Car Park C,Kwai Tsing,-1,,,2026-03-09 00:11:02,OPEN
2026-03-09T00:13:11.100383+08:00,tdc8p3,MTR Hong Kong Station Car Park,Central & Western,248,,,2026-03-09 00:10:16,OPEN
2026-03-09T00:13:11.100383+08:00,tdcp10,Aberdeen Car Park,Southern,30,5,,2026-03-09 00:10:13,OPEN
2026-03-09T00:13:11.100383+08:00,tdcp11,Tin Hau Car Park,Wan Chai,190,1,,2026-03-09 00:10:13,OPEN
2026-03-09T00:13:11.100383+08:00,tdcp12,Sheung Fung Street Car Park,Wong Tai Sin,70,4,,2026-03-09 00:10:13,OPEN
2026-03-09T00:13:11.100383+08:00,tdcp2,Rumsey Street Car Park,Central & Western,498,33,,2026-03-09 00:10:13,OPEN
2026-03-09T00:13:11.100383+08:00,tdcp3,Tsuen Wan Car Park,Tsuen Wan,125,4,,2026-03-09 00:10:13,OPEN
2026-03-09T00:13:11.100383+08:00,tdcp5,City Hall Car Park,Central & Western,130,7,,2026-03-09 00:10:13,OPEN
